,created_at,text,Polarity,Subjectivity,Aggregate Score
0,2020-03-06 23:59:27,"Woah, forgot we recorded a video with me walking around the Model Y last week. I feel like it's my civic duty to release t",0.0,0.06666666666666667,0.03333333333333333
1,2020-03-06 23:58:11,I still cant get over the fact my car drives me to work. My @Tesla is the coolest thing Ive ever bought for myself. ,0.0,0.0,0.0
2,2020-03-06 23:57:34,"Woah, forgot we recorded a video with me walking around the Model Y last week. I feel like it's my civic duty to release t",0.0,0.06666666666666667,0.03333333333333333
3,2020-03-06 23:56:20,Totally useful! #tesla #teslamodel3 #model3 https://t.co/57tEGij6HM,0.375,0.0,0.1875
4,2020-03-06 23:55:40,#TeslaPics How many cool details can you find in this Pic? #Tesla #Model3,0.425,0.575,0.5
5,2020-03-06 23:54:42,Treelon https://t.co/2LFYjbCjkJ #elonmusk #Tesla #TeslaFB https://t.co/77dWbsKHlo,0.0,0.0,0.0
6,2020-03-06 23:54:27,"Woah, forgot we recorded a video with me walking around the Model Y last week. I feel like it's my civic duty to release t",0.0,0.06666666666666667,0.03333333333333333
7,2020-03-06 23:54:22,Have I completely missed this or is this something new? Both long range and performance for Model Y (as well as Mod https://t.co/ogYHjsVfkd,0.09659090909090909,0.4136363636363636,0.2551136363636363
8,2020-03-06 23:52:56,"Woah, forgot we recorded a video with me walking around the Model Y last week. I feel like it's my civic duty to release t",0.0,0.06666666666666667,0.03333333333333333
9,2020-03-06 23:52:09,Im going to start parking my horse in front of gas pumps. #Tesla $TSLA   https://t.co/Fwuiz3MyOT,0.0,0.0,0.0
10,2020-03-06 23:50:02,World's first #Tesla Powerwall is paying itself off much faster than expected https://t.co/q4RcDbwIGm https://t.co/dN96Arkvxv,0.11666666666666665,0.3111111111111111,0.21388888888888888
11,2020-03-06 23:49:01,Through the eyes of Tesla Autopilot!  A M A Z I N G #Tesla #ElonMusk #Space https://t.co/PMPR2GIe2g,0.0,0.0,0.0
12,2020-03-06 23:48:50,I still cant get over the fact my car drives me to work. My @Tesla is the coolest thing Ive ever bought for myself. ,0.0,0.0,0.0
13,2020-03-06 23:47:37,"Woah, forgot we recorded a video with me walking around the Model Y last week. I feel like it's my civic duty to release t",0.0,0.06666666666666667,0.03333333333333333
14,2020-03-06 23:47:20,BREAKING: MIC Tesla Model 3 Performance spotted on a vehicle transporter straight from Giga Shanghai. Thats right PERFO,0.24285714285714285,0.46785714285714286,0.35535714285714287
15,2020-03-06 23:46:42,This is so me  #tesla #Model3 #evmom @Tesla https://t.co/elmL94xKf0,0.0,0.0,0.0
