,created_at,text,Polarity,Subjectivity,Aggregate Score
result_type,2020-03-18 23:59:39,"Musk will never be able to wash the blood from his hands. BTW, where the fuck is the Board of Directors right now?$TS",0.12857142857142856,0.5869047619047619,0.35773809523809524
result_type,2020-03-18 23:57:58,"So I made this @Tesla Cybertruck illustration. Thinking of making the whole lineup to complete the set, what do you guys t",0.15000000000000002,0.4,0.275
result_type,2020-03-18 23:57:50,"Yo @elonmusk, wanna send me to a different planet? I'm kinda over this one #earthquake #CoronaVirusChallenge https://t.co/d8Jm1Rg4CU",0.0,0.6,0.3
result_type,2020-03-18 23:56:14,"The company operated its California factory normally Tuesday, despite a shelter-in-place order. Then, county offi https://t.co/fmihwUvRKc",0.15,0.6499999999999999,0.39999999999999997
result_type,2020-03-18 23:54:20,Stocks now from various sectors:* Carnival #Cruises: -87%* Park #Hotels &amp; Resorts: -86%* American Airlines: -80%* Boe,0.0,0.25,0.125
result_type,2020-03-18 23:54:12,Stocks now from various sectors:* Carnival #Cruises: -87%* Park #Hotels &amp; Resorts: -86%* American Airlines: -80%* Boe,0.0,0.25,0.125
result_type,2020-03-18 23:53:54,Stocks now from various sectors:* Carnival #Cruises: -87%* Park #Hotels &amp; Resorts: -86%* American Airlines: -80%* Boe,0.0,0.25,0.125
result_type,2020-03-18 23:53:44,Stocks now from various sectors:* Carnival #Cruises: -87%* Park #Hotels &amp; Resorts: -86%* American Airlines: -80%* Boe,0.0,0.25,0.125
result_type,2020-03-18 23:53:31,"@elonmusk - hey man, rather than treat #coronavirus the way boomers treat climate change, could you maybe help by g https://t.co/vh6TWq89AV",0.0,0.0,0.0
result_type,2020-03-18 23:53:11,Stocks now from various sectors:* Carnival #Cruises: -87%* Park #Hotels &amp; Resorts: -86%* American Airlines: -80 https://t.co/IJHKuk6hDT,0.0,0.25,0.125
result_type,2020-03-18 23:53:00,#NikolaTesla was removed from the history books to keep you from knowing the #Truth. Energy is unlimited. Look at ligh,0.0,0.0,0.0
result_type,2020-03-18 23:52:13,"As many asked: if Fremont closes #Tesla could burn $1.5bn in working capital in the first 3 months, and burn $600m per quart",0.375,0.41666666666666663,0.3958333333333333
result_type,2020-03-18 23:51:07,"Number of Teslas registered in Norway today was 102 with 0 Model S, 6 Model X and 96 Model 3 making it a total of 50418 Sourc",0.0,0.75,0.375
result_type,2020-03-18 23:50:28,#Tesla ATTORNEYS FOR CALIFORNIA'S ALAMEDA COUNTY AND CITY OF FREMONT DISCUSS HOW TO RESPOND TO TESLA FACTORY OPERATING DESPI,0.0,0.0,0.0
result_type,2020-03-18 23:49:55,This Tesla Y made it cross country in 14 days for delivery this weekend ! Whos vin is that? #Tesla https://t.co/pwNOSb53uT,0.0,0.0,0.0
result_type,2020-03-18 23:47:27,China Strongly Supports Tesla Giga Shanghai During The Coronavirus OutbreakWe needed to see US Gov &amp; California Stat,0.4333333333333333,0.7333333333333333,0.5833333333333333
result_type,2020-03-18 23:46:34,Tone deaf does not begin to describe a billionaire making people work in this climate with the externality of an entir,0.0,0.0,0.0
result_type,2020-03-18 23:45:23,"On the real, most of us that fare well during this period of social isolation should put ourselves up for the first https://t.co/MkZjRaZRNy",0.3444444444444444,0.3833333333333333,0.3638888888888888
result_type,2020-03-18 23:44:42,"The #Tesla Files: Tesla's Tower - Full Episode (S1, E3) | History https://t.co/DUMOJQkVb4 via @YouTube",0.35,0.55,0.45
result_type,2020-03-18 23:40:56,"Not good. #Tesla contractor, on assembly line in #Fremont right now: ""I'm extremely unhappy. This is stupid. There are too m",-0.36607142857142855,0.7589285714285714,0.19642857142857142
result_type,2020-03-18 23:38:39,"The more I think about #Tesla right now, the more it scares me. The secondary helped because they raised a ton of c https://t.co/d0ER7JSgMb",0.24642857142857139,0.4589285714285714,0.3526785714285714
result_type,2020-03-18 23:36:55,Never seen so many Teslas in #Ottawa at once #tesla #Fresh #deliveries #tesla https://t.co/3zFAQzPJUK,0.4,0.5,0.45
result_type,2020-03-18 23:36:06,"Everyone take a moment and go follow @TeslaChillMode. This is Chad's new account. If you're interested in Tesla content, you'",0.19318181818181818,0.4772727272727273,0.3352272727272727
result_type,2020-03-18 23:35:45,"Got a bunch of rain, a little snow. Really put my setup to the test. Had all the power I needed to cook, make popco https://t.co/HBfcJ2PXiM",0.0062500000000000056,0.35,0.17812499999999998
result_type,2020-03-18 23:34:07,Im so excited to see this can be #audio only now! Reminds me of my days in #radio. #tesla Going live at 8pm. Eas https://t.co/UayPK01t55,0.17045454545454544,0.75,0.4602272727272727
result_type,2020-03-18 23:33:57,Um I'm just gonna go ahead and say NOPE @teslaownersSV #tesla #Model3 https://t.co/EI9LWjs12W,0.0,0.0,0.0
result_type,2020-03-18 23:33:43,"As many asked: if Fremont closes #Tesla could burn $1.5bn in working capital in the first 3 months, and burn $600m per quart",0.375,0.41666666666666663,0.3958333333333333
result_type,2020-03-18 23:31:45,"So I made this @Tesla Cybertruck illustration. Thinking of making the whole lineup to complete the set, what do you guys t",0.15000000000000002,0.4,0.275
result_type,2020-03-18 23:30:54,Does anyone know is Sany Monroe is taking a part a $tsla y already.#tesla,0.0,0.0,0.0
result_type,2020-03-18 23:30:51,Never seen so many Teslas in #Ottawa at once #tesla #Fresh #deliveries #tesla https://t.co/3zFAQzPJUK,0.4,0.5,0.45
result_type,2020-03-18 23:30:37,#Tesla ATTORNEYS FOR CALIFORNIA'S ALAMEDA COUNTY AND CITY OF FREMONT DISCUSS HOW TO RESPOND TO TESLA FACTORY OPERATING DESPI,0.0,0.0,0.0
result_type,2020-03-18 23:30:04,I wanted to share my first and (so far) only #tiktok #tsla #tesla #model3 https://t.co/QelxhPsaMN,0.11666666666666665,0.7777777777777777,0.4472222222222222
result_type,2020-03-18 23:29:57,Here's a new spec ad I created for the Cybertruck! @tesla @elonmusk #tesla #Cybertruck https://t.co/379AAAHxRc,0.17045454545454544,0.45454545454545453,0.3125
result_type,2020-03-18 23:29:39,@IAGovernor Every rest area on Iowa along I-80 and I-35 should have #Tesla superchargers &amp; be powered by @Tesla sol https://t.co/upH8hmzKWF,0.0,0.0,0.0
result_type,2020-03-18 23:28:50,"As many asked: if Fremont closes #Tesla could burn $1.5bn in working capital in the first 3 months, and burn $600m per quart",0.375,0.41666666666666663,0.3958333333333333
result_type,2020-03-18 23:28:24,"@thomas_82 @adechapmanlaw @MylesHSG @renault_uk You're spouting rubbish:Have you even driven, let alone owned a https://t.co/EAr42G0mzw",0.0,0.0,0.0
result_type,2020-03-18 23:27:27,Ryan Shaw gets his hands on a #ModelY Performance to perform an up close review of the new #Tesla offering https://t.co/A,0.13636363636363635,0.45454545454545453,0.2954545454545454
result_type,2020-03-18 23:23:38,How will this story of #tesla continue? https://t.co/6kwp3WqrgJ,0.0,0.0,0.0
result_type,2020-03-18 23:23:10,The State of Missouri enters the central US #GigaFactory race and offers #Tesla land and a incentive package https://t.co,0.05,0.125,0.0875
result_type,2020-03-18 23:21:05,Report: Tesla May Reduce Fremont Staff by 75% #Tesla #Fremont #TeslaFremont #CoronaVirus #Covid19 https://t.co/hDsTi79,0.0,0.0,0.0
result_type,2020-03-18 23:20:59,Yesterday i bump into a model x owner who owned 3 car dealerships in town. He said electric is going to take over a https://t.co/zTrd2IjF4d,0.0,0.0,0.0
result_type,2020-03-18 23:20:12,Tesla Best Prepared To Survive A Global Recession Versus Legacy Automakers$TSLA #Tesla https://t.co/FArxld1APa,0.5,0.15,0.325
