,created_at,text,Polarity,Subjectivity,Aggregate Score
result_type,2020-04-18 23:56:56,"ITS HERE! The most anticipated #Tesla video of this afternoon!! The groundbreaking new Tesla Headlines, this week f",0.4588068181818182,0.4772727272727273,0.4680397727272727
result_type,2020-04-18 23:54:34,Tesla Insurance Supports Customers With A 20% Credit for March &amp; April Payments$TSLA #Tesla #Insurance https://t.co,0.0,0.0,0.0
result_type,2020-04-18 23:54:22,Just the best drive in the world.  #Tesla #TeslaDriveIn https://t.co/oFgHz0PxP3,1.0,0.3,0.65
result_type,2020-04-18 23:53:20,"ICE car manufacturers are dying a slow death, and the reason for this is Tesla  @Tesla @elonmusk @teslacn  https://t.co/9zWDdl2thn",-0.30000000000000004,0.39999999999999997,0.04999999999999996
result_type,2020-04-18 23:53:02,A throwback to a pretty amazing Tesla experience. #tesla #cybertruck https://t.co/Nz5YkSNvfN,0.42500000000000004,0.95,0.6875
result_type,2020-04-18 23:51:58,Heres an updated version of how the Cybertruck changes could look. This should be more accurate.Changes (based on Elons twe,0.5,0.5,0.5
result_type,2020-04-18 23:51:10,Almost done! #Tesla #SolarGlass @Tesla @elonmusk https://t.co/oWGHAZv5V4,0.0,0.0,0.0
result_type,2020-04-18 23:51:08,@elonmusk @Tesla Thank you for the 20 critically needed medical devices to help fight #COVID19! #Tesla #MLKCH #MLKCHfrontlin,0.0,0.4,0.2
result_type,2020-04-18 23:48:15,Black looks so good when it is clean! #tesla #ModelX https://t.co/SOJMqZfaPZ,0.33055555555555555,0.5777777777777778,0.4541666666666667
result_type,2020-04-18 23:47:56,Dope or nope?  Looks like some like to mount their guns in their #Tesla #Model3. Photo by David M (not a Canadian) http,0.0,0.0,0.0
result_type,2020-04-18 23:47:54,&lt;If&gt; *you* had to choose a news source for your #Tesla news  &amp; you  choose just one ..who would you choose:  ,0.0,0.0,0.0
result_type,2020-04-18 23:47:54,&lt;If&gt; *you* had to choose a news source for your #Tesla news  &amp; you  choose just one ..who would you choose:  ,0.0,0.0,0.0
result_type,2020-04-18 23:47:48,Yes! Thats Right! Tesla Autopilot Saves Lives!Thanks @SavedTesla for sharing the vid $TSLA #Tesla #Autopilot  h,0.3571428571428571,0.5357142857142857,0.4464285714285714
result_type,2020-04-18 23:45:37,#Tesla's (TSLA) Historic Rise Could Accelerate Even More With #BlackRock CEO's Focus on Sustainability.https://t.co/Kb63Yrw1vF,0.25,0.25,0.25
result_type,2020-04-18 23:39:24,Tesla Insurance Supports Customers With A 20% Credit for March &amp; April Payments$TSLA #Tesla #Insurance https://t.co,0.0,0.0,0.0
result_type,2020-04-18 23:38:12,Model X glass replacement. Service experience- scheduled through app.- got appointment easily- Tesla established communica,0.43333333333333335,0.8333333333333334,0.6333333333333333
result_type,2020-04-18 23:37:50,"My cousin, who teaches at an esteemed Med school just me a picture of the Surgical Training Kits that @ElonMusk just sen",0.0,0.0,0.0
result_type,2020-04-18 23:29:59,Tesla Insurance Supports Customers With A 20% Credit for March &amp; April Payments$TSLA #Tesla #Insurance https://t.co,0.0,0.0,0.0
result_type,2020-04-18 23:26:11,This is literally 40 years old...common on!  #DARPA #MKULTRA #ProjectPaperclip #Quantum #Computers #technology #Tesla,0.0,0.0,0.0
result_type,2020-04-18 23:24:49,Tesla Insurance Supports Customers With A 20% Credit for March &amp; April Payments$TSLA #Tesla #Insurance https://t.co,0.0,0.0,0.0
result_type,2020-04-18 23:24:18,Tesla Insurance Supports Customers With A 20% Credit for March &amp; April Payments$TSLA #Tesla #Insurance https://t.co,0.0,0.0,0.0
result_type,2020-04-18 23:21:47,Here is another leaky #Tesla #Model3.#TeslaQualityIssues#TeslaWaterLeakIssues #TeslaModel3,0.0,0.0,0.0
result_type,2020-04-18 23:21:18,Tesla Insurance Supports Customers With A 20% Credit for March &amp; April Payments$TSLA #Tesla #Insurance https://t.co,0.0,0.0,0.0
result_type,2020-04-18 23:20:29,Tesla Insurance Supports Customers With A 20% Credit for March &amp; April Payments$TSLA #Tesla #Insurance https://t.co/y1MZUC1daG,0.0,0.0,0.0
result_type,2020-04-18 23:19:57,Here is another leaky #Tesla #Model3.#TeslaQualityIssues#TeslaWaterLeakIssues #TeslaModel3 https://t.co/K3Kiwslp9D,0.0,0.0,0.0
result_type,2020-04-18 23:17:29,"Popquiz hotshot, how do you get this window back to a VPN, now would be a good time to mention this again, #tesla:",0.35,0.30000000000000004,0.325
result_type,2020-04-18 23:15:16,I truly believe this will happen so I'm spreading this message. I've been saving paycheck after paycheck so I can invest,0.0,0.0,0.0
result_type,2020-04-18 23:15:06,via GerberKawasaki: This was when we warned everyone about #coronavirus and the stock market. 2 months ago. Watch o https://t.co/iciZaHPrdc,0.0,0.0,0.0
result_type,2020-04-18 23:14:41,I truly believe this will happen so I'm spreading this message. I've been saving paycheck after paycheck so I can i https://t.co/oqhDGLhnBY,0.0,0.0,0.0
result_type,2020-04-18 23:13:40,&lt;If&gt; *you* had to choose a news source for your #Tesla news  &amp; you  choose just one ..who would you choose:  ,0.0,0.0,0.0
result_type,2020-04-18 23:13:40,This was when we warned everyone about #coronavirus and the stock market. 2 months ago. Watch on #Periscope: Ross G https://t.co/tGwXbeX9w1,0.0,0.0,0.0
result_type,2020-04-18 23:12:47,UPDATE: Elon Musk's Thai cave rescuer pedophile tweets alarm #tesla investors. #carshow https://t.co/i4CibFeZ1b https://t.co/IDYLzS22BR,0.0,0.0,0.0
result_type,2020-04-18 23:11:45,Still so cringey but I want the Minecraft car to be the one! #Tesla #TeslaCyberTruckhttps://t.co/1olXl3tEB6,0.0,0.0,0.0
result_type,2020-04-18 23:10:59,"Elon Musk PR trick no. 7,598: Inserts himself unethically into a notable crisisMakes false claimsDemands #WhiteKn",0.04999999999999996,0.55,0.3
result_type,2020-04-18 23:10:07,"ITS HERE! The most anticipated #Tesla video of this afternoon!! The groundbreaking new Tesla Headlines, this week f",0.4588068181818182,0.4772727272727273,0.4680397727272727
result_type,2020-04-18 23:08:02,Black looks so good when it is clean! #tesla #ModelX https://t.co/SOJMqZfaPZ,0.33055555555555555,0.5777777777777778,0.4541666666666667
result_type,2020-04-18 23:07:04,"Tesla Will Surpass Competitors After C19 Pandemic, Says @GerberKawasaki @Tesla @elonmusk in Tesla we trust #Teslahttps:/",0.0,0.0,0.0
result_type,2020-04-18 23:04:16,Wait for #Tesla to add a power lift gate that is vision recognition to open/close just like #baseball signs dro https://t.co/9aSqxJcz24,0.0,0.0,0.0
result_type,2020-04-18 23:04:12,@elonmusk what?! #tesla https://t.co/iu4tSlP8IE,0.0,0.0,0.0
result_type,2020-04-18 23:04:02,Yes! Thats Right! Tesla Autopilot Saves Lives!Thanks @SavedTesla for sharing the vid $TSLA #Tesla #Autopilot  h,0.3571428571428571,0.5357142857142857,0.4464285714285714
result_type,2020-04-18 23:03:51,First look at the Tesla Model 3 Forged Performance #Wheels from the old #Tesla Referral Program!#TeslaModel3 https://t,0.175,0.26666666666666666,0.22083333333333333
result_type,2020-04-18 23:03:16,"Never in my life, had an insurance company credit you the money they took, well done Tesla ......#Tesla , #tsla, https://t.co/4ohqLjuKuI",0.0,0.0,0.0
