,created_at,text,Polarity,Subjectivity,Aggregate Score
result_type,2020-04-20 23:58:19, Mars limited edition CNICK ring for Tesla owners. It can replace key card @elonmusk @Tesla @SpaceX #tesla https://,-0.03571428571428571,0.5714285714285714,0.26785714285714285
result_type,2020-04-20 23:57:53,"Wow, so shocking. I'm glad i only drive a #Tesla https://t.co/5YxG6RHu3S",-0.1,1.0,0.45
result_type,2020-04-20 23:56:46,"To celebrate #ElonMuskDay I'm combining my love of #Tesla and LEGO. Behold, I give you my own creation (MOC): a Model 3 a",0.55,0.8,0.675
result_type,2020-04-20 23:56:42,Every article @Tweetermeyer wrote about #Tesla whilst at @markets. Every single one negative despite this being over a p,-0.18571428571428572,0.30714285714285716,0.06071428571428572
result_type,2020-04-20 23:54:11,The kind of +ve effect that youve made on humanity is staggering. Happy #ElonMuskDay to all fans out there like me https://t.co/CUvPcaw9eg,0.7,0.95,0.825
result_type,2020-04-20 23:52:56,@QTRResearch #Tesla is one brainchild that should have been aborted.Why would someone pay $750 for a share in a c https://t.co/77fiFN3WFp,0.0,0.0,0.0
result_type,2020-04-20 23:52:30,@JohnGrahamDick1 My #FreeEnergy Drive - have at it.#Teslahttps://t.co/hXsFuMRCti https://t.co/HNbKs6Su1B,0.0,0.0,0.0
result_type,2020-04-20 23:51:32,"@tinkr333 @DeanieCook @oliverdarcy @andymstone @donie Which model #Tesla would you like? (My pick of color, and the personalized plate.)",0.0,0.0,0.0
result_type,2020-04-20 23:48:39,"#SpaceX #Tesla @elonmuskElon, Thanks for your kindness. I appreciate the determination you have to change the course",0.2,0.2,0.2
result_type,2020-04-20 23:48:23,"To celebrate #ElonMuskDay I'm combining my love of #Tesla and LEGO. Behold, I give you my own creation (MOC): a Model 3 a",0.55,0.8,0.675
result_type,2020-04-20 23:48:21,"To celebrate #ElonMuskDay I'm combining my love of #Tesla and LEGO. Behold, I give you my own creation (MOC): a Model 3 a",0.55,0.8,0.675
result_type,2020-04-20 23:47:47,"To celebrate #ElonMuskDay I'm combining my love of #Tesla and LEGO. Behold, I give you my own creation (MOC): a Model 3 a",0.55,0.8,0.675
result_type,2020-04-20 23:46:34,"Love is something you build, and building is something youll love, especially if you could win up to $1,000 for it.  Ha",0.45,0.65,0.55
result_type,2020-04-20 23:46:01,Every article @Tweetermeyer wrote about #Tesla whilst at @markets. Every single one negative despite this being over a p,-0.18571428571428572,0.30714285714285716,0.06071428571428572
result_type,2020-04-20 23:45:20,@elonmusk on #ElonMuskDay the #OilPrice undergoes historic collapse. fate loves irony.#Tesla,0.0,0.0,0.0
result_type,2020-04-20 23:44:18,"#SpaceX #Tesla @elonmuskElon, Thanks for your kindness. I appreciate the determination you have to change the course",0.2,0.2,0.2
result_type,2020-04-20 23:43:42,"10/nA slow revolution is already taking place in the background. #Tesla2010s was decade of Solar, 2020s will be decad",-0.30000000000000004,0.39999999999999997,0.04999999999999996
result_type,2020-04-20 23:38:34," On Elon Musk Day, fans post personal messages about the Iron Mans influence https://t.co/k7GcTQ3xPb - https://t.co/7mSxyNzzuV",0.0,0.3,0.15
result_type,2020-04-20 23:38:04,@Inevitable_ET Yes like water powered cars!! And solar powered homes. Theyve been doing it in Switzerland and people were,0.0,0.0,0.0
result_type,2020-04-20 23:37:26,"#SpaceX #Tesla @elonmuskElon, Thanks for your kindness. I appreciate the determination you have to change the course",0.2,0.2,0.2
result_type,2020-04-20 23:37:07,"To celebrate #ElonMuskDay I'm combining my love of #Tesla and LEGO. Behold, I give you my own creation (MOC): a Model 3 a",0.55,0.8,0.675
result_type,2020-04-20 23:36:03,"You couldn't pay me in #gas money to drive something other than a #Tesla. Tesla is just a much, much better automob https://t.co/fS16JoiuxP",0.1875,0.4375,0.3125
result_type,2020-04-20 23:35:41,Every article @Tweetermeyer wrote about #Tesla whilst at @markets. Every single one negative despite this being over a p,-0.18571428571428572,0.30714285714285716,0.06071428571428572
