,created_at,text,Polarity,Subjectivity,Aggregate Score
result_type,2020-04-15 23:59:32,"How To Trade The News? https://t.co/wetz1enFdQWe use Magenta Trader Software, a Technical Analysis Interpretatio https://t.co/LMDeNT3E3t",0.0,0.1,0.05
result_type,2020-04-15 23:58:54,"Tesla Cybertruck In Any Color You Want, So Long As It Is Stainless #Tesla #Cybertruck #TeslaCybertruck #Cybrtrk #Tesla",0.07500000000000001,0.30000000000000004,0.18750000000000003
result_type,2020-04-15 23:56:35,$TSLA this has been our biggest win in  $TSLA options to date greater then 800% gains in large prices options also I am a,0.5047619047619047,0.44285714285714284,0.4738095238095238
result_type,2020-04-15 23:47:55,Are @Tesla sales in #China a harbinger of things to come in the U.S.? #Tesla #TSLA @JDPowerAutos#COVID19 https://t.co/xrPeMJ5AGu,0.0,0.0,0.0
result_type,2020-04-15 23:47:01,Pushed 36.6 kilowatts to the grid after charging my powerwalls #solar #powerwall #tesla https://t.co/yF654S1jx2,0.0,0.0,0.0
result_type,2020-04-15 23:45:03,Great solar day today!! #solar #tesla https://t.co/M14LVZmMzP,1.0,0.75,0.875
result_type,2020-04-15 23:42:05,The latest episode of the Clean Energy Show is here! #podcasts #evs #tesla #solar #cleanenergy https://t.co/didm921iMP on #Podbean,0.4791666666666667,0.8,0.6395833333333334
result_type,2020-04-15 23:41:30,Tesla China Vehicle Registrations Jumped 450% in March When Others Tumble$TSLA #Tesla #China #Model3https://t.co/bO,0.0,0.0,0.0
result_type,2020-04-15 23:40:06,Has anyone seen the #tesla stock!? Its going #skyhigh When the 2020 @Tesla Roadster comes out who knows how high it w,0.16,0.5399999999999999,0.35
result_type,2020-04-15 23:37:58,Has anyone seen the #tesla stock!? Its going #skyhigh When the 2020 @Tesla Roadster comes out who knows how high i https://t.co/OIckzzHRg9,0.16,0.5399999999999999,0.35
result_type,2020-04-15 23:37:52,"Tesla Announces Date for First Quarter 2020 Financial Results and WebcastApril 29, 2020$TSLA #Tesla https://t.co/",0.125,0.16666666666666666,0.14583333333333331
result_type,2020-04-15 23:36:46,"Its the Chinese DIY Tesla Cybertruck, its blowing up Chinese Social Media! Cant wait to see the real thing!#Tesla #",0.06041666666666667,0.09166666666666667,0.07604166666666667
result_type,2020-04-15 23:36:01,1. Mini  #Tesla wanted to give us free energy. JP Morgan who owned many copper mines did not want electricity to be fre,0.45,0.65,0.55
result_type,2020-04-15 23:35:25,Watch Tiff Needell drive Electric GT's #tesla Model S P100DL race #car. #mercedes https://t.co/Mo9mAvWkX8 https://t.co/TzMMFFGlaD,0.0,0.0,0.0
result_type,2020-04-15 23:34:26,Ford files trademark for EV charging network with dumbest name #tesla #eCar https://t.co/Wpw9OnH5ud,0.0,0.0,0.0
result_type,2020-04-15 23:34:26,Study of Nissan Leaf EV price in 49 countries shows shocking range in cost #tesla #eCar https://t.co/1YEa25L8Bz,-1.0,1.0,0.0
result_type,2020-04-15 23:32:00,So is a $1bln incentive package enough to entice @elonmusk &amp; #Tesla to Joplin #Missouri to build the #cybertruck &amp; #modelY ,0.0,0.5,0.25
result_type,2020-04-15 23:31:01,Elon Musk Says #Teslas Fleet of #Robotaxis Could Be Ready by the End of the Year https://t.co/sFgP8tpxKM #fintech,0.2,0.5,0.35
result_type,2020-04-15 23:30:12,"Tesla Announces Date for First Quarter 2020 Financial Results and WebcastApril 29, 2020$TSLA #Tesla https://t.co/",0.125,0.16666666666666666,0.14583333333333331
